IES.PADRE,Institución de Educación Superior (IES),Departamento de domicilio de la IES,Municipio dedomicilio de la IES,Programa Académico,Id Género,Año,Total Matriculados
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN DERECHO DE LAS RELACIONES LABORALES,1,2019,4
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN DERECHO DE LAS RELACIONES LABORALES,2,2019,6
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN REDES Y SISTEMAS DE COMUNICACIONES,1,2019,8
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN REDES Y SISTEMAS DE COMUNICACIONES,2,2019,1
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN CIENCIAS Y TECNOLOGÍAS AMBIENTALES,1,2019,17
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN CIENCIAS Y TECNOLOGÍAS AMBIENTALES,2,2019,18
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN EDUCACIÓN AMBIENTAL,1,2019,3
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN EDUCACIÓN AMBIENTAL,2,2019,8
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN AUTOMATIZACIÓN INDUSTRIAL,1,2019,8
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN AUTOMATIZACIÓN INDUSTRIAL,2,2019,1
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION  EN PERIODONCIA,1,2019,8
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION  EN PERIODONCIA,2,2019,14
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ADMINISTRACIÓN DE EMPRESAS,1,2019,97
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ADMINISTRACIÓN DE EMPRESAS,2,2019,106
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN ORDENAMIENTO TERRITORIAL,1,2019,2
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN ORDENAMIENTO TERRITORIAL,2,2019,1
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRIA EN ODONTOLOGÍA,2,2019,1
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN INTERVENTORIA Y SUPERVISIÓN DE LA CONSTRUCCION,1,2019,9
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN INTERVENTORIA Y SUPERVISIÓN DE LA CONSTRUCCION,2,2019,6
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA DE NEGOCIOS INTERNACIONALES,1,2019,8
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA DE NEGOCIOS INTERNACIONALES,2,2019,8
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN RECONCILIACIÓN Y CONVIVENCIA,1,2019,4
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN RECONCILIACIÓN Y CONVIVENCIA,2,2019,7
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN DERECHO TRIBUTARIO,1,2019,11
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN DERECHO TRIBUTARIO,2,2019,5
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA DE INFORMACIÓN FINANCIERA,1,2019,7
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA DE INFORMACIÓN FINANCIERA,2,2019,17
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN CIENCIAS CONTABLES,1,2019,12
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN CIENCIAS CONTABLES,2,2019,13
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,DOCTORADO EN ODONTOLOGÍA,2,2019,3
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN ARQUITECTURA,1,2019,8
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN ARQUITECTURA,2,2019,2
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,PSICOLOGIA,1,2019,60
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,PSICOLOGIA,2,2019,407
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA ELECTRONICA,1,2019,106
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA ELECTRONICA,2,2019,14
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA INDUSTRIAL,1,2019,314
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA INDUSTRIAL,2,2019,437
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA CIVIL,1,2019,699
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA CIVIL,2,2019,332
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA  AMBIENTAL,1,2019,88
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA  AMBIENTAL,2,2019,151
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,COMUNICACION SOCIAL- PERIODISMO,1,2019,13
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,COMUNICACION SOCIAL- PERIODISMO,2,2019,32
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA DE LA COMUNICACION ORGANIZACIONAL,1,2019,1
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA DE LA COMUNICACION ORGANIZACIONAL,2,2019,10
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA DEL AMBIENTE,1,2019,6
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA DEL AMBIENTE,2,2019,11
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN FAMILIA,1,2019,2
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN FAMILIA,2,2019,15
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA MECANICA,1,2019,289
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA MECANICA,2,2019,28
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA,1,2019,15
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA,2,2019,14
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS,1,2019,134
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS,2,2019,79
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA INFORMATICA,1,2019,3
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,DERECHO,1,2019,254
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,DERECHO,2,2019,339
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN PSICOLOGIA CLINICA,1,2019,6
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN PSICOLOGIA CLINICA,2,2019,31
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,COMUNICACION SOCIAL Y PERIODISMO,1,2019,104
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,COMUNICACION SOCIAL Y PERIODISMO,2,2019,262
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN SEGURIDAD INFORMATICA,1,2019,10
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN SEGURIDAD INFORMATICA,2,2019,2
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN SISTEMAS INTEGRADOS DE GESTIÓN,1,2019,6
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN SISTEMAS INTEGRADOS DE GESTIÓN,2,2019,11
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA E INTERVENTORIA DE OBRAS CIVILES,1,2019,78
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA E INTERVENTORIA DE OBRAS CIVILES,2,2019,37
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES,1,2019,144
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES,2,2019,171
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,MAESTRIA EN INGENIERIA ELECTRONICA,1,2019,10
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,MAESTRIA EN INGENIERIA ELECTRONICA,2,2019,2
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,MAESTRÍA EN PSICOLOGÍA,1,2019,2
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,MAESTRÍA EN PSICOLOGÍA,2,2019,3
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN FINANZAS,1,2019,4
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN FINANZAS,2,2019,6
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,MAESTRÍA EN INGENIERÍA CIVIL,1,2019,30
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,MAESTRÍA EN INGENIERÍA CIVIL,2,2019,8
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERÍA DE SISTEMAS E INFORMÁTICA,1,2019,112
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERÍA DE SISTEMAS E INFORMÁTICA,2,2019,23
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN DERECHO CONTRACTUAL Y TEORÍA DE LA RESPONSABILIDAD,1,2019,8
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN DERECHO CONTRACTUAL Y TEORÍA DE LA RESPONSABILIDAD,2,2019,8
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,DISEÑO GRÁFICO,1,2019,62
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,DISEÑO GRÁFICO,2,2019,74
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA DE MANTENIMIENTO Y CONFIABILIDAD,1,2019,71
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA DE MANTENIMIENTO Y CONFIABILIDAD,2,2019,3
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN PRESERVACIÓN Y CONSERVACIÓN DE LOS RECURSOS NATURALES,1,2019,13
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN PRESERVACIÓN Y CONSERVACIÓN DE LOS RECURSOS NATURALES,2,2019,14
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GESTIÓN DE PROYECTOS,1,2019,33
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GESTIÓN DE PROYECTOS,2,2019,13
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA ELÉCTRICA,1,2019,30
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA ELÉCTRICA,2,2019,9
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,CIENCIAS POLÍTICAS Y GOBIERNO,1,2019,22
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,CIENCIAS POLÍTICAS Y GOBIERNO,2,2019,15
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUAS,2,2019,34
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,DERECHO,1,2019,150
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,DERECHO,2,2019,247
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,1,2019,15
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,2,2019,31
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,INGENIERIA AMBIENTAL,1,2019,125
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,INGENIERIA AMBIENTAL,2,2019,137
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,1,2019,17
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,2,2019,17
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,CONTADURIA PUBLICA,1,2019,31
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,CONTADURIA PUBLICA,2,2019,64
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ADMINISTRACION DE EMPRESAS,1,2019,40
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ADMINISTRACION DE EMPRESAS,2,2019,50
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS NATURALES Y EDUCACION AMBIENT,1,2019,9
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS NATURALES Y EDUCACION AMBIENT,2,2019,30
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUAS,1,2019,8
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS,1,2019,17
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS,2,2019,18
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO LABORAL Y SEGURIDAD SOCIAL,1,2019,3
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO LABORAL Y SEGURIDAD SOCIAL,2,2019,8
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN GERENCIA EMPRESARIAL,1,2019,4
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN GERENCIA EMPRESARIAL,2,2019,5
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ZOOTECNIA,1,2019,77
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ZOOTECNIA,2,2019,23
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACIÓN EN GERENCIA TRIBUTARIA,1,2019,1
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACIÓN EN GERENCIA TRIBUTARIA,2,2019,3
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO CONSTITUCIONAL,1,2019,14
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO CONSTITUCIONAL,2,2019,13
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO PENAL,1,2019,7
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO PENAL,2,2019,4
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACIÓN EN GESTIÓN AMBIENTAL,1,2019,3
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACIÓN EN GESTIÓN AMBIENTAL,2,2019,2
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACIÓN EN DERECHO DE FAMILIA,1,2019,6
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACIÓN EN DERECHO DE FAMILIA,2,2019,10
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIÓN AMBIENTAL,1,2019,3
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIÓN AMBIENTAL,2,2019,6
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN ESPAÑOL E INGLÉS,1,2019,15
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN ESPAÑOL E INGLÉS,2,2019,27
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS,1,2019,79
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS,2,2019,98
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,DERECHO,1,2019,174
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,DERECHO,2,2019,244
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MEDICINA VETERINARIA Y ZOOTECNIA,1,2019,382
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MEDICINA VETERINARIA Y ZOOTECNIA,2,2019,444
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,ENFERMERIA,1,2019,101
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,ENFERMERIA,2,2019,582
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,INGENIERIA DE MERCADOS,2,2019,1
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,CONTADURIA PUBLICA,1,2019,37
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,CONTADURIA PUBLICA,2,2019,139
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,INGENIERIA DE SISTEMAS,1,2019,45
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,INGENIERIA DE SISTEMAS,2,2019,9
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,PSICOLOGIA,1,2019,160
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,PSICOLOGIA,2,2019,696
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRÍA EN TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,2,2019,1
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,LICENCIATURA EN LENGUA CASTELLANA E INGLES,1,2019,70
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,LICENCIATURA EN LENGUA CASTELLANA E INGLES,2,2019,192
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,1,2019,142
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,2,2019,32
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRÍA EN GESTIÓN DE ORGANIZACIONES,1,2019,2
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRÍA EN GESTIÓN DE ORGANIZACIONES,2,2019,4
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRIA EN ECONOMIA SOLIDARIA PARA EL DESARROLLO TERRITORIAL,1,2019,15
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRIA EN ECONOMIA SOLIDARIA PARA EL DESARROLLO TERRITORIAL,2,2019,10
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRÍA  EN GESTIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN,1,2019,39
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRÍA  EN GESTIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN,2,2019,11
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRIA EN EDUCACION,1,2019,14
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRIA EN EDUCACION,2,2019,27
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRIA EN EDUCACION,2,2019,1
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO,1,2019,9
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO,2,2019,19
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRA EN SALUD Y PRODUCCIÓN ANIMAL,1,2019,8
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRA EN SALUD Y PRODUCCIÓN ANIMAL,2,2019,2
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,ADMINISTRACION DE EMPRESAS,1,2019,57
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,ADMINISTRACION DE EMPRESAS,2,2019,87
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,ESPECIALIZACION EN GERENCIA DE LA CALIDAD Y AUDITORIA EN SALUD,1,2019,1
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,ESPECIALIZACION EN GERENCIA DE LA CALIDAD Y AUDITORIA EN SALUD,2,2019,2
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,PSICOLOGÍA,1,2019,36
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,PSICOLOGÍA,2,2019,228
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,DERECHO,1,2019,134
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,DERECHO,2,2019,171
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,CONTADURIA PUBLICA,1,2019,52
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,CONTADURIA PUBLICA,2,2019,128
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,ESPECIALIZACIÓN EN FINANZAS,2,2019,1
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,ESPECIALIZACIÓN EN DERECHO PROCESAL PENAL,1,2019,12
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,ESPECIALIZACIÓN EN DERECHO PROCESAL PENAL,2,2019,5
